$GPRMC,084926.000,A,4849.4872,N,00906.2114,E,6.38,78.29,111110,,,A*56
$GPRMC,084927.000,A,4849.4879,N,00906.2151,E,9.90,81.06,111110,,,A*5B
$GPRMC,084928.000,A,4849.4883,N,00906.2199,E,11.80,83.70,111110,,,A*6E
$GPRMC,084929.000,A,4849.4883,N,00906.2252,E,14.39,83.63,111110,,,A*6E
$GPRMC,084930.000,A,4849.4889,N,00906.2320,E,17.86,82.10,111110,,,A*6A
$GPRMC,084931.000,A,4849.4885,N,00906.2398,E,19.82,92.27,111110,,,A*6B
$GPRMC,084932.000,A,4849.4884,N,00906.2485,E,20.79,92.14,111110,,,A*6C
$GPRMC,084933.000,A,4849.4887,N,00906.2577,E,21.52,90.54,111110,,,A*6C
$GPRMC,084934.000,A,4849.4900,N,00906.2676,E,22.97,84.84,111110,,,A*65
$GPRMC,084935.000,A,4849.4911,N,00906.2779,E,24.58,83.69,111110,,,A*6B
$GPRMC,084936.000,A,4849.4921,N,00906.2885,E,25.73,83.24,111110,,,A*66
$GPRMC,084937.000,A,4849.4937,N,00906.2997,E,26.81,83.09,111110,,,A*63
$GPRMC,084938.000,A,4849.4950,N,00906.3112,E,27.74,81.96,111110,,,A*66
$GPRMC,084939.000,A,4849.4960,N,00906.3229,E,28.23,82.21,111110,,,A*6D
$GPRMC,084940.000,A,4849.4970,N,00906.3347,E,27.99,82.89,111110,,,A*67
$GPRMC,084941.000,A,4849.4980,N,00906.3464,E,27.58,82.86,111110,,,A*6D
$GPRMC,084942.000,A,4849.4991,N,00906.3577,E,26.64,83.10,111110,,,A*6D
$GPRMC,084943.000,A,4849.5006,N,00906.3689,E,25.65,84.31,111110,,,A*6E
$GPRMC,084944.000,A,4849.5018,N,00906.3798,E,25.13,82.36,111110,,,A*67
$GPRMC,084945.000,A,4849.5025,N,00906.3902,E,25.02,85.06,111110,,,A*61
$GPRMC,084946.000,A,4849.5027,N,00906.4006,E,25.33,88.49,111110,,,A*6E
$GPRMC,084947.000,A,4849.5034,N,00906.4115,E,26.13,84.52,111110,,,A*69
$GPRMC,084948.000,A,4849.5043,N,00906.4224,E,26.13,83.85,111110,,,A*6A
$GPRMC,084949.000,A,4849.5057,N,00906.4337,E,26.12,81.62,111110,,,A*67
$GPRMC,084950.000,A,4849.5076,N,00906.4449,E,25.07,81.04,111110,,,A*65
$GPRMC,084951.000,A,4849.5080,N,00906.4554,E,23.59,85.03,111110,,,A*6E
$GPRMC,084952.000,A,4849.5076,N,00906.4651,E,22.74,89.24,111110,,,A*65
$GPRMC,084953.000,A,4849.5086,N,00906.4745,E,22.37,85.49,111110,,,A*6F
$GPRMC,084954.000,A,4849.5091,N,00906.4835,E,20.91,89.28,111110,,,A*63
$GPRMC,084955.000,A,4849.5099,N,00906.4919,E,19.54,84.34,111110,,,A*66
$GPRMC,084956.000,A,4849.5121,N,00906.5003,E,19.57,73.33,111110,,,A*68
$GPRMC,084957.000,A,4849.5152,N,00906.5063,E,16.43,56.35,111110,,,A*60
$GPRMC,084958.000,A,4849.5189,N,00906.5109,E,15.97,37.47,111110,,,A*6C
$GPRMC,084959.000,A,4849.5237,N,00906.5140,E,18.47,19.30,111110,,,A*6A
$GPRMC,085000.000,A,4849.5288,N,00906.5153,E,18.91,5.75,111110,,,A*5F
$GPRMC,085001.000,A,4849.5342,N,00906.5148,E,18.60,357.37,111110,,,A*5F
$GPRMC,085002.000,A,4849.5406,N,00906.5146,E,21.39,356.70,111110,,,A*51
$GPRMC,085003.000,A,4849.5469,N,00906.5143,E,22.10,355.64,111110,,,A*52
$GPRMC,085004.000,A,4849.5533,N,00906.5138,E,22.60,355.31,111110,,,A*50
$GPRMC,085005.000,A,4849.5600,N,00906.5133,E,24.25,356.50,111110,,,A*5A
$GPRMC,085006.000,A,4849.5668,N,00906.5127,E,24.63,357.19,111110,,,A*5C
$GPRMC,085007.000,A,4849.5741,N,00906.5124,E,24.36,357.30,111110,,,A*5F
$GPRMC,085008.000,A,4849.5811,N,00906.5119,E,24.15,357.47,111110,,,A*55
$GPRMC,085009.000,A,4849.5878,N,00906.5114,E,23.76,356.77,111110,,,A*56
$GPRMC,085010.000,A,4849.5945,N,00906.5107,E,23.60,355.57,111110,,,A*55
$GPRMC,085011.000,A,4849.6010,N,00906.5100,E,22.64,356.60,111110,,,A*5B
$GPRMC,085012.000,A,4849.6070,N,00906.5095,E,21.12,356.44,111110,,,A*57
$GPRMC,085013.000,A,4849.6128,N,00906.5087,E,19.92,355.93,111110,,,A*53
$GPRMC,085014.000,A,4849.6178,N,00906.5078,E,16.54,352.84,111110,,,A*55
$GPRMC,085015.000,A,4849.6227,N,00906.5069,E,17.84,353.25,111110,,,A*5B
$GPRMC,085016.000,A,4849.6278,N,00906.5055,E,17.67,346.19,111110,,,A*5B
$GPRMC,085017.000,A,4849.6320,N,00906.5018,E,16.27,319.77,111110,,,A*58
$GPRMC,085018.000,A,4849.6347,N,00906.4959,E,17.50,310.93,111110,,,A*59
$GPRMC,085019.000,A,4849.6366,N,00906.4887,E,18.76,302.86,111110,,,A*55
$GPRMC,085020.000,A,4849.6362,N,00906.4801,E,20.21,281.88,111110,,,A*58
$GPRMC,085021.000,A,4849.6354,N,00906.4711,E,22.02,265.36,111110,,,A*5E
$GPRMC,085022.000,A,4849.6345,N,00906.4617,E,23.21,262.68,111110,,,A*56
$GPRMC,085023.000,A,4849.6335,N,00906.4515,E,24.09,262.10,111110,,,A*53
$GPRMC,085024.000,A,4849.6327,N,00906.4412,E,24.61,262.51,111110,,,A*5A
$GPRMC,085025.000,A,4849.6318,N,00906.4306,E,25.29,262.61,111110,,,A*5B
$GPRMC,085026.000,A,4849.6312,N,00906.4198,E,25.87,265.34,111110,,,A*54
$GPRMC,085027.000,A,4849.6309,N,00906.4088,E,26.38,266.03,111110,,,A*5F
$GPRMC,085028.000,A,4849.6300,N,00906.3974,E,28.07,262.96,111110,,,A*5E
$GPRMC,085029.000,A,4849.6290,N,00906.3856,E,28.56,262.18,111110,,,A*54
$GPRMC,085030.000,A,4849.6280,N,00906.3736,E,28.58,262.82,111110,,,A*59
$GPRMC,085031.000,A,4849.6269,N,00906.3616,E,28.45,262.96,111110,,,A*55
$GPRMC,085032.000,A,4849.6257,N,00906.3497,E,28.20,262.84,111110,,,A*50
$GPRMC,085033.000,A,4849.6250,N,00906.3380,E,28.05,262.94,111110,,,A*51
$GPRMC,085034.000,A,4849.6238,N,00906.3261,E,28.43,262.57,111110,,,A*5B
$GPRMC,085035.000,A,4849.6226,N,00906.3141,E,28.73,261.98,111110,,,A*57
$GPRMC,085036.000,A,4849.6210,N,00906.3019,E,28.95,261.79,111110,,,A*5A
$GPRMC,085037.000,A,4849.6197,N,00906.2897,E,29.03,261.71,111110,,,A*5E
$GPRMC,085038.000,A,4849.6186,N,00906.2776,E,29.27,261.16,111110,,,A*56
$GPRMC,085039.000,A,4849.6172,N,00906.2654,E,29.35,261.40,111110,,,A*5D
$GPRMC,085040.000,A,4849.6160,N,00906.2531,E,29.29,262.43,111110,,,A*5D
$GPRMC,085041.000,A,4849.6149,N,00906.2409,E,29.52,261.29,111110,,,A*5E
$GPRMC,085042.000,A,4849.6144,N,00906.2288,E,29.19,261.93,111110,,,A*51
$GPRMC,085043.000,A,4849.6134,N,00906.2167,E,29.04,262.72,111110,,,A*55
$GPRMC,085044.000,A,4849.6128,N,00906.2047,E,28.94,262.54,111110,,,A*50
$GPRMC,085045.000,A,4849.6120,N,00906.1927,E,28.87,262.51,111110,,,A*52
$GPRMC,085046.000,A,4849.6109,N,00906.1806,E,28.92,262.61,111110,,,A*5F
$GPRMC,085047.000,A,4849.6099,N,00906.1684,E,29.01,262.94,111110,,,A*53
