$GPRMC,084144.000,A,4849.4675,N,00905.6512,E,8.33,181.01,111110,,,A*6E
$GPRMC,084145.000,A,4849.4648,N,00905.6514,E,8.68,177.42,111110,,,A*67
$GPRMC,084146.000,A,4849.4623,N,00905.6517,E,8.59,176.29,111110,,,A*64
$GPRMC,084147.000,A,4849.4594,N,00905.6521,E,9.91,176.36,111110,,,A*64
$GPRMC,084148.000,A,4849.4560,N,00905.6524,E,11.17,176.36,111110,,,A*52
$GPRMC,084149.000,A,4849.4525,N,00905.6527,E,12.33,176.52,111110,,,A*56
$GPRMC,084150.000,A,4849.4488,N,00905.6532,E,13.74,176.02,111110,,,A*5B
$GPRMC,084151.000,A,4849.4447,N,00905.6536,E,15.29,176.54,111110,,,A*50
$GPRMC,084152.000,A,4849.4402,N,00905.6540,E,16.30,175.23,111110,,,A*5B
$GPRMC,084153.000,A,4849.4352,N,00905.6545,E,17.91,176.22,111110,,,A*55
$GPRMC,084154.000,A,4849.4304,N,00905.6550,E,17.88,175.85,111110,,,A*53
$GPRMC,084155.000,A,4849.4252,N,00905.6553,E,18.45,176.78,111110,,,A*5C
$GPRMC,084156.000,A,4849.4202,N,00905.6557,E,16.38,176.17,111110,,,A*53
$GPRMC,084157.000,A,4849.4159,N,00905.6560,E,14.13,176.35,111110,,,A*50
$GPRMC,084158.000,A,4849.4118,N,00905.6560,E,13.39,177.60,111110,,,A*54
$GPRMC,084159.000,A,4849.4081,N,00905.6564,E,13.95,178.38,111110,,,A*54
$GPRMC,084200.000,A,4849.4041,N,00905.6565,E,14.86,179.17,111110,,,A*5F
$GPRMC,084201.000,A,4849.3999,N,00905.6563,E,15.29,181.33,111110,,,A*56
$GPRMC,084202.000,A,4849.3956,N,00905.6558,E,15.11,186.90,111110,,,A*5B
$GPRMC,084203.000,A,4849.3918,N,00905.6544,E,13.66,197.11,111110,,,A*52
$GPRMC,084204.000,A,4849.3883,N,00905.6519,E,15.55,208.04,111110,,,A*59
$GPRMC,084205.000,A,4849.3852,N,00905.6484,E,15.19,214.14,111110,,,A*55
$GPRMC,084206.000,A,4849.3821,N,00905.6450,E,14.36,213.25,111110,,,A*52
$GPRMC,084207.000,A,4849.3791,N,00905.6426,E,13.63,210.24,111110,,,A*53
$GPRMC,084208.000,A,4849.3761,N,00905.6408,E,12.79,201.63,111110,,,A*56
$GPRMC,084209.000,A,4849.3734,N,00905.6396,E,10.24,199.44,111110,,,A*5A
$GPRMC,084210.000,A,4849.3711,N,00905.6392,E,9.38,195.02,111110,,,A*6A
$GPRMC,084211.000,A,4849.3685,N,00905.6388,E,10.74,191.45,111110,,,A*5B
$GPRMC,084212.000,A,4849.3648,N,00905.6386,E,12.80,184.18,111110,,,A*52
$GPRMC,084213.000,A,4849.3606,N,00905.6387,E,15.21,181.26,111110,,,A*5C
$GPRMC,084214.000,A,4849.3562,N,00905.6389,E,16.40,177.17,111110,,,A*5B
$GPRMC,084215.000,A,4849.3518,N,00905.6397,E,15.28,176.66,111110,,,A*52
$GPRMC,084216.000,A,4849.3474,N,00905.6403,E,13.79,176.52,111110,,,A*55
$GPRMC,084217.000,A,4849.3436,N,00905.6405,E,12.14,176.96,111110,,,A*56
$GPRMC,084218.000,A,4849.3405,N,00905.6419,E,10.66,167.81,111110,,,A*55
$GPRMC,084219.000,A,4849.3383,N,00905.6442,E,10.91,150.29,111110,,,A*5D
$GPRMC,084220.000,A,4849.3370,N,00905.6488,E,11.27,135.65,111110,,,A*5A
$GPRMC,084221.000,A,4849.3364,N,00905.6544,E,14.02,116.72,111110,,,A*5A
$GPRMC,084222.000,A,4849.3361,N,00905.6611,E,15.71,108.61,111110,,,A*57
$GPRMC,084223.000,A,4849.3357,N,00905.6685,E,17.95,98.16,111110,,,A*6E
$GPRMC,084224.000,A,4849.3356,N,00905.6768,E,19.44,94.75,111110,,,A*61
$GPRMC,084225.000,A,4849.3356,N,00905.6851,E,18.63,92.09,111110,,,A*6C
$GPRMC,084226.000,A,4849.3354,N,00905.6927,E,17.39,91.56,111110,,,A*64
$GPRMC,084227.000,A,4849.3355,N,00905.7000,E,16.36,92.26,111110,,,A*63
$GPRMC,084228.000,A,4849.3352,N,00905.7066,E,14.92,92.86,111110,,,A*6D
$GPRMC,084229.000,A,4849.3358,N,00905.7122,E,12.47,87.31,111110,,,A*61
$GPRMC,084230.000,A,4849.3376,N,00905.7168,E,12.01,72.50,111110,,,A*64
$GPRMC,084231.000,A,4849.3393,N,00905.7203,E,8.57,68.20,111110,,,A*54
$GPRMC,084232.000,A,4849.3413,N,00905.7234,E,9.43,56.26,111110,,,A*53
$GPRMC,084233.000,A,4849.3445,N,00905.7261,E,14.44,37.09,111110,,,A*60
$GPRMC,084234.000,A,4849.3485,N,00905.7297,E,17.30,32.91,111110,,,A*66
$GPRMC,084235.000,A,4849.3538,N,00905.7340,E,19.39,30.92,111110,,,A*6D
$GPRMC,084236.000,A,4849.3586,N,00905.7382,E,17.26,33.52,111110,,,A*6A
$GPRMC,084237.000,A,4849.3631,N,00905.7423,E,16.23,37.41,111110,,,A*6A
$GPRMC,084238.000,A,4849.3658,N,00905.7468,E,14.31,41.52,111110,,,A*67
$GPRMC,084239.000,A,4849.3679,N,00905.7507,E,11.00,50.96,111110,,,A*62
$GPRMC,084240.000,A,4849.3687,N,00905.7547,E,9.25,62.02,111110,,,A*5B
