$GPRMC,085541.000,A,4849.4913,N,00906.1978,E,15.77,233.50,111110,,,A*57
$GPRMC,085542.000,A,4849.4889,N,00906.1902,E,20.78,245.45,111110,,,A*57
$GPRMC,085543.000,A,4849.4873,N,00906.1817,E,21.46,252.78,111110,,,A*52
$GPRMC,085544.000,A,4849.4854,N,00906.1725,E,22.93,253.65,111110,,,A*58
$GPRMC,085545.000,A,4849.4840,N,00906.1628,E,24.67,255.60,111110,,,A*5E
$GPRMC,085546.000,A,4849.4829,N,00906.1523,E,26.80,254.62,111110,,,A*52
$GPRMC,085547.000,A,4849.4814,N,00906.1413,E,26.88,255.71,111110,,,A*54
$GPRMC,085548.000,A,4849.4796,N,00906.1302,E,27.26,254.99,111110,,,A*5B
$GPRMC,085549.000,A,4849.4778,N,00906.1191,E,27.37,254.25,111110,,,A*55
$GPRMC,085550.000,A,4849.4748,N,00906.1076,E,27.79,251.19,111110,,,A*56
$GPRMC,085551.000,A,4849.4718,N,00906.0966,E,27.09,248.57,111110,,,A*5E
$GPRMC,085552.000,A,4849.4686,N,00906.0862,E,26.15,244.80,111110,,,A*54
$GPRMC,085553.000,A,4849.4647,N,00906.0764,E,26.81,235.52,111110,,,A*55
$GPRMC,085554.000,A,4849.4599,N,00906.0676,E,26.42,228.72,111110,,,A*51
$GPRMC,085555.000,A,4849.4547,N,00906.0597,E,26.11,224.61,111110,,,A*57
$GPRMC,085556.000,A,4849.4496,N,00906.0521,E,25.93,223.51,111110,,,A*59
$GPRMC,085557.000,A,4849.4445,N,00906.0448,E,25.97,222.63,111110,,,A*5C
$GPRMC,085558.000,A,4849.4392,N,00906.0374,E,25.88,222.57,111110,,,A*5F
$GPRMC,085559.000,A,4849.4340,N,00906.0300,E,25.78,223.78,111110,,,A*51
$GPRMC,085600.000,A,4849.4290,N,00906.0224,E,25.23,226.48,111110,,,A*5D
$GPRMC,085601.000,A,4849.4244,N,00906.0143,E,25.46,231.32,111110,,,A*5F
$GPRMC,085602.000,A,4849.4203,N,00906.0054,E,24.98,239.06,111110,,,A*55
$GPRMC,085603.000,A,4849.4172,N,00905.9960,E,24.63,246.73,111110,,,A*5B
$GPRMC,085604.000,A,4849.4149,N,00905.9863,E,25.39,249.88,111110,,,A*53
$GPRMC,085605.000,A,4849.4130,N,00905.9760,E,25.76,253.76,111110,,,A*51
$GPRMC,085606.000,A,4849.4117,N,00905.9654,E,25.32,259.95,111110,,,A*56
$GPRMC,085607.000,A,4849.4108,N,00905.9548,E,25.42,263.41,111110,,,A*50
$GPRMC,085608.000,A,4849.4103,N,00905.9441,E,25.25,265.70,111110,,,A*59
$GPRMC,085609.000,A,4849.4099,N,00905.9334,E,25.30,266.88,111110,,,A*5F
$GPRMC,085610.000,A,4849.4091,N,00905.9225,E,25.63,266.02,111110,,,A*5A
$GPRMC,085611.000,A,4849.4086,N,00905.9117,E,25.82,265.53,111110,,,A*57
$GPRMC,085612.000,A,4849.4082,N,00905.9008,E,25.92,265.98,111110,,,A*59
$GPRMC,085613.000,A,4849.4080,N,00905.8900,E,25.95,266.19,111110,,,A*57
$GPRMC,085614.000,A,4849.4077,N,00905.8793,E,25.23,266.55,111110,,,A*59
$GPRMC,085615.000,A,4849.4075,N,00905.8689,E,24.18,266.60,111110,,,A*5F
$GPRMC,085616.000,A,4849.4069,N,00905.8589,E,23.24,265.93,111110,,,A*55
$GPRMC,085617.000,A,4849.4063,N,00905.8493,E,22.35,265.01,111110,,,A*5E
$GPRMC,085618.000,A,4849.4058,N,00905.8403,E,20.63,264.90,111110,,,A*58
$GPRMC,085619.000,A,4849.4053,N,00905.8323,E,17.96,263.46,111110,,,A*55
$GPRMC,085620.000,A,4849.4061,N,00905.8261,E,14.27,266.19,111110,,,A*5F
$GPRMC,085621.000,A,4849.4062,N,00905.8209,E,11.20,267.53,111110,,,A*5E
$GPRMC,085622.000,A,4849.4060,N,00905.8170,E,7.92,267.02,111110,,,A*68
$GPRMC,085623.000,A,4849.4060,N,00905.8145,E,4.40,269.28,111110,,,A*65
$GPRMC,085624.000,A,4849.4059,N,00905.8132,E,2.56,269.28,111110,,,A*69
$GPRMC,085625.000,A,4849.4055,N,00905.8124,E,1.85,269.28,111110,,,A*6E
$GPRMC,085626.000,A,4849.4056,N,00905.8121,E,1.15,269.62,111110,,,A*6C
$GPRMC,085627.000,A,4849.4052,N,00905.8118,E,0.57,269.83,111110,,,A*6B
$GPRMC,085628.000,A,4849.4047,N,00905.8118,E,0.10,269.83,111110,,,A*63
$GPRMC,085629.000,A,4849.4046,N,00905.8121,E,0.03,269.83,111110,,,A*6B
$GPRMC,085724.000,A,4849.4042,N,00905.8114,E,4.63,268.11,111110,,,A*6D
$GPRMC,085725.000,A,4849.4038,N,00905.8088,E,7.51,266.78,111110,,,A*66
$GPRMC,085726.000,A,4849.4039,N,00905.8051,E,9.26,274.46,111110,,,A*60
$GPRMC,085727.000,A,4849.4036,N,00905.8007,E,9.76,266.51,111110,,,A*6D
$GPRMC,085728.000,A,4849.4032,N,00905.7961,E,11.30,266.60,111110,,,A*59
$GPRMC,085729.000,A,4849.4030,N,00905.7908,E,12.78,267.07,111110,,,A*5A
$GPRMC,085730.000,A,4849.4027,N,00905.7852,E,13.15,267.00,111110,,,A*57
$GPRMC,085731.000,A,4849.4028,N,00905.7798,E,12.45,270.51,111110,,,A*56
$GPRMC,085732.000,A,4849.4033,N,00905.7745,E,12.72,274.38,111110,,,A*50
$GPRMC,085733.000,A,4849.4033,N,00905.7690,E,12.07,273.77,111110,,,A*56
$GPRMC,085734.000,A,4849.4025,N,00905.7641,E,10.05,263.78,111110,,,A*54
$GPRMC,085735.000,A,4849.4004,N,00905.7604,E,11.29,232.35,111110,,,A*55
$GPRMC,085736.000,A,4849.3970,N,00905.7580,E,12.25,196.91,111110,,,A*58
$GPRMC,085737.000,A,4849.3937,N,00905.7573,E,11.55,180.96,111110,,,A*52
$GPRMC,085738.000,A,4849.3890,N,00905.7572,E,14.50,173.64,111110,,,A*51
$GPRMC,085739.000,A,4849.3842,N,00905.7578,E,14.48,169.74,111110,,,A*56
$GPRMC,085740.000,A,4849.3800,N,00905.7587,E,13.63,170.21,111110,,,A*58
$GPRMC,085741.000,A,4849.3765,N,00905.7588,E,12.14,184.47,111110,,,A*50
$GPRMC,085742.000,A,4849.3743,N,00905.7575,E,12.27,205.38,111110,,,A*57
$GPRMC,085743.000,A,4849.3722,N,00905.7543,E,12.79,224.41,111110,,,A*52
$GPRMC,085744.000,A,4849.3698,N,00905.7495,E,14.99,233.27,111110,,,A*51
$GPRMC,085745.000,A,4849.3679,N,00905.7445,E,14.26,234.53,111110,,,A*52
$GPRMC,085746.000,A,4849.3650,N,00905.7399,E,13.51,227.56,111110,,,A*5C
$GPRMC,085747.000,A,4849.3615,N,00905.7357,E,16.40,216.35,111110,,,A*5C
$GPRMC,085748.000,A,4849.3577,N,00905.7318,E,15.63,212.10,111110,,,A*5E
$GPRMC,085749.000,A,4849.3539,N,00905.7280,E,14.59,211.12,111110,,,A*5C
$GPRMC,085750.000,A,4849.3507,N,00905.7248,E,12.57,210.04,111110,,,A*53
$GPRMC,085751.000,A,4849.3483,N,00905.7227,E,8.13,207.65,111110,,,A*6C
$GPRMC,085752.000,A,4849.3455,N,00905.7201,E,10.00,208.10,111110,,,A*56
$GPRMC,085753.000,A,4849.3431,N,00905.7172,E,8.75,223.57,111110,,,A*63
$GPRMC,085754.000,A,4849.3415,N,00905.7135,E,9.52,231.43,111110,,,A*63
$GPRMC,085755.000,A,4849.3407,N,00905.7075,E,14.88,257.14,111110,,,A*5D
$GPRMC,085756.000,A,4849.3408,N,00905.7010,E,15.64,267.93,111110,,,A*5D
$GPRMC,085757.000,A,4849.3413,N,00905.6942,E,17.18,271.54,111110,,,A*5C
$GPRMC,085758.000,A,4849.3418,N,00905.6871,E,17.26,273.09,111110,,,A*5E
$GPRMC,085759.000,A,4849.3423,N,00905.6802,E,16.27,273.04,111110,,,A*5E
$GPRMC,085800.000,A,4849.3430,N,00905.6738,E,15.08,273.15,111110,,,A*57
$GPRMC,085801.000,A,4849.3432,N,00905.6675,E,14.52,272.94,111110,,,A*5A
$GPRMC,085802.000,A,4849.3433,N,00905.6613,E,14.34,275.04,111110,,,A*56
$GPRMC,085803.000,A,4849.3436,N,00905.6555,E,13.20,277.04,111110,,,A*53
$GPRMC,085804.000,A,4849.3443,N,00905.6505,E,11.46,278.96,111110,,,A*55
$GPRMC,085805.000,A,4849.3456,N,00905.6467,E,9.11,283.28,111110,,,A*6F
